id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.009568301440638511,0.33323402235984917,0.4151342570785798,0.09851167733532123,0.0003646232808633625,0.013739461609510499,0.1283408034012379,0.0004763681165043211,0.0006304853774951793
2,0.0033974812231547372,0.00735394918064598,0.0007236831356112861,0.00056436281515358,2.8376212415307645e-07,0.002440984464943256,0.0017534925063038282,0.9825193973194092,0.0012463655926540573
3,0.0002719927761937518,0.010358170759570155,7.095687429566523e-05,0.13388276942555763,1.8484001137890507e-08,0.8508508343552724,0.00377231586749702,0.0005795467265575733,0.00021339473105471681
4,0.06868207459398154,0.24621299222047113,0.04117274810881433,0.0001208173195241582,0.008987533816360976,0.000826080732408986,0.006317016526118726,0.09716568330682257,0.5305150533754975
5,0.0013352441608921282,0.6570720833833946,0.2466852427175345,0.06870600091691934,1.9192903230023684e-05,0.0008023751823105778,0.02467657894250959,0.00021148433382451174,0.0004917974593847534
6,0.0009278804969983261,0.7920208683635453,0.17112049182328654,0.005417425123501611,0.006433323867030592,0.0030820020458493585,0.015468517830915967,0.004554188510437156,0.0009753019384351653
7,0.0008417955918770043,0.7480194107774953,0.19074938583111692,0.05705859302934399,0.00027051527911922034,0.0002967332593469625,0.0003805326112702131,0.0007216238124016787,0.0016614098080286854
8,0.0006522846039779018,0.7007844726996549,0.20067259161231818,0.09326617874254667,0.00014801773633765368,0.0003501578647575799,0.0033011328879378895,0.00031100712904239995,0.0005141567234269217
9,0.00017189571323193928,0.4054410187161884,0.49803381412762615,0.03622690552955699,8.175746735868504e-09,0.0009388845928680478,0.059110836068898776,6.403838352823048e-05,1.2598692354516074e-05
10,0.0003403513221129381,0.47786915147118697,0.426336782265983,0.08969112193553684,0.00031259241758049524,0.0005496985620696213,0.0019213401858043599,0.0008370084991975717,0.0021419533405281515
11,0.05307782165446628,0.0016263154529843659,4.5013600835178784e-06,9.816083684737637e-05,8.361041510812925e-10,0.6034532241154282,0.001325814382537672,0.0004251421081034644,0.33998901925344505
12,0.014974836021050444,0.003877451943818772,0.008501426853424601,0.009966136587308935,6.651136854606014e-10,0.016785959388752075,0.002608531593354352,0.9239591451945663,0.019326511752610735
13,0.0015020560016584124,0.5211020898586526,0.40061896749759407,0.0010813593713636948,0.0013359911562414008,0.017193119979283075,0.015460109600558448,0.04101380644212028,0.0006925000925280555
14,0.022896761637373888,0.015837591477956454,0.0046641485552415506,0.0001229281095779111,2.6519773924441292e-08,0.0328051440777081,0.08432362475600626,0.8209910178606904,0.01835875700567154
15,0.0019071590995878318,0.0269909142897995,0.019264079247854934,0.00448384526993532,0.9370755046638737,0.0029230838291342104,0.0037046258479519014,0.002879680907314,0.0007711068445486483
16,6.999143241799937e-05,0.012447204426142834,0.003228302281737926,0.002335816992608846,2.3954193054893935e-08,0.14031229727500763,0.8371734117797853,0.0038694770829103345,0.0005634747751960955
17,0.00013465687313024766,0.0022093749260104685,0.039886861710412426,0.00010370307926064478,1.35343446309836e-07,0.9512010982025,0.0005504487080359207,0.001001429696502067,0.0049122914607018795
