id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.007005159966177587,0.3908625864761105,0.32484043381125033,0.013104532401147926,0.01763125961362343,0.02764763778042764,0.018867795940516352,0.008426325413769649,0.024472152088482756
2,0.02500307036816849,0.05435553133991649,0.04533747429607463,0.01578900900643016,0.021578282279829508,0.021384416792337983,0.005957494346052894,0.6656192597339455,0.0842760295492827
3,0.007973787940364989,0.07939004344275183,0.045131070187505604,0.017512807322971745,0.004429804403513698,0.8318107822390293,0.0034148304554409955,0.014646547375686563,0.047953538822528945
4,0.010562267015542777,0.3458200106113786,0.10702022002445259,0.015948818786164994,0.03261319241004121,0.01134584920544099,0.007626818145631105,0.053289117353413,0.06103364027940375
5,0.011923008637089106,0.6517277550183592,0.2275813258089191,0.029464907927455333,0.020392532427411826,0.0016547746033628292,0.010183330856779502,0.014608629764555665,0.04117851908350981
6,0.0057683395297209285,0.7984652615213828,0.17148541671432985,0.03120238028995006,0.03132076726874509,0.007267606555858047,0.008295629087331226,0.005293172286353761,0.04644720484152225
7,0.007584649484608813,0.6898112611989297,0.1609938656256354,0.02867698748912694,0.03374099429225583,0.0006000519436940973,0.007803252255906897,0.03053885980640863,0.0594915119826113
8,0.009727183069783691,0.7525914868921012,0.1978455912789974,0.026387139883487298,0.02120062546108115,0.0017743118190976094,0.01796678294949487,0.01272437995778258,0.04640735868205333
9,0.011129876136487261,0.5468262814840692,0.3097066467374192,0.025410440186852387,0.023173578743414722,0.012503706716152576,0.009458001147166455,0.01030521405269091,0.011795771712393452
10,0.012601053743889156,0.6498392832310949,0.35238627154995367,0.02616510733819059,0.036631420817709356,0.003509220303488959,0.027552373205073144,0.02231936723385996,0.02758651394503772
11,0.00929919118840928,0.11869510289483969,0.038473706664141766,0.013917464854595954,0.00696447533563806,0.7290068051719901,0.00814852724949089,0.009264217058844733,0.09733304142146844
12,0.008547793527206658,0.02177679637116045,0.05809384365197257,0.011484351493736692,0.020128119833396917,0.016980863471755134,0.009832064033117248,0.8502720766603438,0.06317384112758459
13,0.006042974724228576,0.5668653302958159,0.402737982716132,0.020268222804053056,0.029440846934736597,0.015694211213177222,0.008186021275112233,0.03121847526271421,0.016683393521106114
14,0.011516228733332226,0.01265227811332058,0.02057818762927339,0.009657470709012893,0.034697073552249484,0.03837263505601371,0.004879843783572747,0.9088809319579495,0.07071877438369058
15,0.016151372037604615,0.06629013262748229,0.02577656000462242,0.017806189298932993,0.03788712166926374,0.019440090142810215,0.005258190137457111,0.06830324919397862,0.034671912252299916
16,0.007974299212178543,0.0870404063519022,0.09867053501291696,0.012438508092998174,0.013346407601909683,0.32736712431967957,0.00265376347908186,0.08847275517881471,0.0236738029781131
17,0.005518325452025365,0.014353900339891945,0.020025035224732694,0.004816673608330646,0.006581928051759463,0.9551269401859142,0.011450962406025444,0.024828366247174317,0.0772943514652655
18,0.015484270565674836,0.42504210918665813,0.10741219005781072,0.017101923861081416,0.012384833627025273,0.029719192475808637,0.011057616618616706,0.0238016520327754,0.036065830236083465
19,0.008612356365810847,0.6650894969550937,0.172048406696069,0.01471287450055119,0.03536863820434255,0.003793954553416064,0.01356522483394791,0.028088289168981057,0.08603411504219491
20,0.006668495440691689,0.7348265105071939,0.27152946490619634,0.0216275173050751,0.01379764210857367,0.002882339323489519,0.011415775971737733,0.010461413525031655,0.023306464170947557
21,0.0041938955123424415,0.009413795194459638,0.03987751294827619,0.005782748099104296,0.006568148515435101,0.8594056988793639,0.013632456157628208,0.044919483152061755,0.13394061411851677
22,0.00803715076513667,0.018361619150347886,0.04254412776961679,0.008143908795857758,0.009018139680763867,0.9187656176676824,0.006049746471345638,0.051011366497586,0.048535536890691226
23,0.006348648724388898,0.5033963685052232,0.4316281135611593,0.02398604539357646,0.03158139260950184,0.018963112553879852,0.005700160612965577,0.05312171831361504,0.016713446944307583
24,0.008820218001811103,0.011374168677221507,0.02748475873074133,0.007769817297240287,0.04869519051570278,0.009753441731291926,0.0028910032200241465,0.8919731502147138,0.07379739594369629
25,0.006187505490817652,0.016139185307978286,0.03876059377331012,0.008123586288192293,0.0042144918528458485,0.9657573133116394,0.003894673618202159,0.015049736694068602,0.05055059933768284
26,0.0060534914501729625,0.5554532957189489,0.3145821535911463,0.034832891275721756,0.00986960121968471,0.0038056981801959746,0.010847264941262437,0.020352128004317446,0.03174918526114033
27,0.012300513908267498,0.1398802711645548,0.06654367363823592,0.012400152398567413,0.015068185101589799,0.062168042720088655,0.0066251773210234165,0.07995296862163254,0.12378223768349547
28,0.010445414779324144,0.5640961682170542,0.16126063848332386,0.020451681589779978,0.02268234761333765,0.01788891354193494,0.008979763025761303,0.013428608063229763,0.02927742506889821
29,0.009573062708667259,0.03835504080227008,0.07422002061763135,0.011844430933031731,0.015289496352588767,0.13537096273850446,0.008369304336966194,0.21642207247729475,0.07897529413683076
30,0.011042234728468674,0.6715628700788424,0.3054408247735465,0.023473048325572267,0.026953268602247397,0.002776503045560831,0.010497441371316666,0.012826890821612105,0.01759112724220428
31,0.009859634871824296,0.03999988801019094,0.04516469131631994,0.009567813440546245,0.006263590837139784,0.9408734106554927,0.005383447640457897,0.011483292409036418,0.03243708717271183
32,0.020684026287589048,0.16716085555116253,0.16027570655303366,0.014849197857662994,0.038903912193508916,0.01587643672828198,0.00519130474095851,0.26608823969041945,0.020020033250458903
33,0.009598434822724974,0.09165975746057525,0.03093025938308113,0.012371896387503918,0.04100113615587465,0.036922914722179574,0.007130742112482166,0.06275163221961358,0.07470370043552513
34,0.010508296234712985,0.4881426838566744,0.09375813105686051,0.03072366941935583,0.012481533030512701,0.046626757581769596,0.006470472502683096,0.009000660089609537,0.04465002654017843
35,0.006247218555209702,0.5917784435588416,0.18342708069478217,0.022783800808335933,0.0189463905759937,0.008563934542180929,0.006192766601975182,0.01792517968298428,0.03504597503713852
36,0.011504960877991502,0.006200504769985746,0.05926796711345939,0.01010940463753786,0.015581119607291012,0.33167557541064885,0.007505661411595289,0.5853454869898586,0.04986192748806135
37,0.005472804424322539,0.015509491846602398,0.03326371820603096,0.008350332326259327,0.005534430264646458,0.9650445211110452,0.003969806729701389,0.019501155634396205,0.045085243771309
38,0.007880725356995596,0.01936779957210891,0.05635041109860741,0.0071631752917055945,0.020792748037902112,0.01978211043138897,0.010218447095667502,0.7001548818802289,0.057344362672615244
39,0.00939970720580422,0.6616299068546787,0.20356103420944663,0.021471899810335187,0.01963141027187963,0.004942266302535419,0.007329648401646246,0.01110370184430856,0.045328160620378366
40,0.009109504682631624,0.0747479984173489,0.09332973924642249,0.018856533391310586,0.04291694686084591,0.004888907069624604,0.009725330211100362,0.7468674173131392,0.13080688143805766
41,0.004089199561752936,0.5031721509962066,0.3359470142720763,0.025542897461852863,0.01924464557378014,0.0012788974227883917,0.00871771186703285,0.03797493534449071,0.027563866264459357
42,0.01740360781106355,0.10809606583759288,0.05724533791524316,0.020407877263400123,0.00971429284863044,0.40037569979134263,0.008040334443614197,0.03445788785752672,0.037970424430243614
43,0.006695690132907208,0.09128797512616904,0.1476927743740292,0.010141038599950001,0.010569555089795223,0.11839140418299553,0.011662134058266889,0.07778079004255077,0.04575448675040859
44,0.006216228943871742,0.37375247822830926,0.41644667472278146,0.01388571776302294,0.04014195073260123,0.01568146440556533,0.004118485808075804,0.09820159071003601,0.015346359309418781
