id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.01480370333097663,0.2885304629310725,0.3838262546210785,0.19191482356200928,0.005208447572957026,0.028013476309694307,0.05879107463796421,0.01733997618689223,0.011571780847355504
2,0.016221978873512868,0.005984788535740626,0.0027550636944978315,0.0014662100338588985,0.0003610273231652646,0.002934541815117875,0.002940845840638286,0.9633148018164776,0.004020742066990857
3,0.0011747843974532406,0.014957937660680137,0.010794205575678185,0.03428515651107697,0.00026967887992178797,0.933175415931377,0.0016015165110291082,0.0014147240502731676,0.002326580482510573
4,0.1296347248784148,0.25099887700836904,0.09161297954705692,0.022528504571588743,0.026989815614962782,0.06997989077949873,0.09386362008302263,0.11127865153277264,0.20311293598431354
5,0.003449911202452653,0.4789953061495212,0.3965925082711666,0.0944977095751227,9.789883726269287e-05,0.003523383012191914,0.01332112120921044,0.006167550901026709,0.0033546108420451316
6,0.0026767572594975915,0.8948248964926844,0.08660015071881114,0.008932923636078918,0.00047232601271645974,0.001405517238608448,0.0018611701563184503,0.0016343512869967662,0.0015919071982877426
7,0.003324921202364712,0.8340716004206241,0.08141894719779108,0.04369466926730365,0.0014253707811879809,0.0020362073600957,0.0026765489378394276,0.005833178138955665,0.025518556693837683
8,0.0046437954037554414,0.43820658289733444,0.16242780071336427,0.3515987664131279,0.00046294251700766773,0.018667752972345693,0.00733236263779889,0.0019551648427027974,0.014704831602562779
9,0.003949657696487994,0.24459826876746513,0.6619889599544365,0.030110647629006764,0.0003589302993952417,0.0032773224905778115,0.04668359031889576,0.002970683396763859,0.00606193944697086
10,0.01572315390242927,0.5395088742783941,0.32101182696182745,0.059134446572734665,0.0018798995643346421,0.009526514530193236,0.011311736823140895,0.007373199396193742,0.034530347970751954
11,0.05792678666122885,0.04031112390023681,0.007927794191847581,0.05722262813178377,0.0007474256796518824,0.5661672571559287,0.028483503652716447,0.02600813129986581,0.21520534932674004
