id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.04860522588014132,0.2828637129825194,0.1058192220739914,0.06858838223393009,0.01515591798120414,0.2543519225315157,0.0212694709241418,0.10527261639499967,0.08477124628970252
2,0.04881230157207442,0.28314735679265607,0.106123036425243,0.06883920662149062,0.015249819423176677,0.2546585457563995,0.02138956987679157,0.10557586822034601,0.08504902333141515
3,0.0486984960205728,0.28299159093016507,0.1059561214788095,0.06870137773701343,0.015198188865545362,0.254490153424669,0.021323543460574836,0.10540926193504158,0.08489639807165796
4,0.04874553562303219,0.2830560096576565,0.10602512969470797,0.06875835296788689,0.01521952244570057,0.2545597918764868,0.021350827883290038,0.10547814242505396,0.08495949397491853
5,0.04861327911556999,0.2828747621630055,0.10583104606579294,0.06859813993083183,0.015159566242014215,0.25436386578927084,0.021274138297972426,0.105284418435296,0.08478205465865586
6,0.04871954408271094,0.28302042155052903,0.105987002405412,0.06872687258066147,0.015207733436678254,0.2545213197689388,0.021335750857551964,0.10544008568471334,0.08492463247903435
7,0.048711511652364335,0.28300942029976767,0.10597521808309453,0.06871714335456894,0.015204090771821985,0.2545094271777447,0.021331092014924908,0.10542832317757564,0.08491385793298531
8,0.04872362491597759,0.2830260101170442,0.10599298910357453,0.06873181536758828,0.015209584183888169,0.2545273611638185,0.02133811785967359,0.10544606130209139,0.08493010625891527
9,0.04863847717873922,0.28290932481962294,0.10586803810437735,0.06862866954337273,0.015170983298650588,0.25440122574754503,0.02128874394639108,0.10532134182813965,0.08481587046144894
10,0.048706430475230704,0.28300246034282894,0.10596776316812491,0.06871098868647808,0.015201786634137147,0.25450190335751743,0.021328145048861085,0.10542088206561526,0.08490704191068058
11,0.04873301856871491,0.28303887298079133,0.10600676918338983,0.06874319290625924,0.015213844694755795,0.2545412663595643,0.021343566713070024,0.10545981588098612,0.08494270589278329
12,0.04889572581784984,0.28326135386717854,0.10624530449097311,0.06894020963392417,0.015287703650067505,0.25478179443935417,0.021438003947524504,0.10569791078825826,0.08516084738216272
13,0.04866624692321025,0.2829473981804967,0.10590879763745085,0.06866231215611004,0.015183568864667336,0.25444238153122634,0.021304843267284376,0.10536202577822155,0.08485313237478977
14,0.04863914846018813,0.28291024537830867,0.10586902348682208,0.06862948282515874,0.015171287490283257,0.25440222082256553,0.02128913307967371,0.10532232538265876,0.08481677126114877
15,0.04876381313831008,0.28308102641707766,0.1060519368776564,0.06878048875269532,0.015227814410183537,0.25458683649169983,0.02136143187092517,0.10550490003489123,0.08498400614230261
16,0.048710602025197176,0.2830081743783564,0.10597388353204287,0.06871604155938474,0.015203678278927832,0.2545080803150503,0.021330564444220514,0.10542699109734797,0.08491263774869687
17,0.04870576099386981,0.28300154327517835,0.1059667809093111,0.06871017775767065,0.015201483056179873,0.25450091199588964,0.021327756772993086,0.1054199016256257,0.08490614383779342
18,0.04871105628454132,0.28300879658226147,0.10597454999552527,0.0687165917860435,0.01520388427357759,0.25450875292814484,0.021330827907694718,0.1054276563269143,0.08491324709809195
19,0.04873700922144593,0.28304433683407054,0.10601262301241347,0.06874802626020039,0.015215654783384137,0.2545471730075195,0.021345881629102767,0.10546565887908203,0.08494805834019427
20,0.048704026553335084,0.28299916735996805,0.10596423612688669,0.06870807685807136,0.015200696579233832,0.25449834360454543,0.02132675086651082,0.10541736155546462,0.08490381716561718
21,0.0487057593236729,0.2830015409872998,0.1059667784588028,0.0687101757345939,0.015201482298827527,0.254500909522665,0.021327755804339397,0.10541989917965501,0.08490614159731108
22,0.04877147602261668,0.28309151249410847,0.106063174782531,0.06878976884508632,0.015231291278107089,0.2545981727014811,0.021365878023815465,0.10551611716538083,0.08499428223146815
23,0.048646507028991356,0.28292033584591436,0.10587982490620311,0.06863839788479807,0.01517462216314976,0.2544131281214102,0.021293398870112404,0.10533310676712662,0.08482664559841357
24,0.0487373430793808,0.2830447939235889,0.1060131127359434,0.06874843061574878,0.015215806218602022,0.2545476671408708,0.021346075297915924,0.10546614769656383,0.0849485061208666
25,0.048756524340064555,0.2830710510158425,0.10604124700313919,0.06877166148731671,0.015224507519935619,0.2545760524321282,0.021357202994831678,0.10549422992566172,0.08497423133472451
26,0.048729414471745516,0.28303393807532085,0.10600148224126411,0.06873882768435968,0.015212210002255375,0.2545359315440024,0.021341476088564397,0.10545453872192057,0.08493787181734759
