id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.0124383392835809,0.20587571853623338,0.44415731945268017,0.19296728593266332,0.007357838756250594,0.04863590873207087,0.038983583271417044,9.536328904560673e-05,0.010446421317553049
2,0.048382551262006794,0.005700694880417871,0.028647891411548342,0.009920823556095288,0.030810010167310622,0.013012912937409018,0.02384006575264323,0.9409491663036613,0.018669791579414244
3,0.021866734656346712,0.07644057543407358,0.02547353905545634,0.04586888456991615,0.0076577304662701455,0.9520984424119768,0.01994266972008554,0.0014661955693844062,0.006236481718298281
4,0.04629219085225125,0.23291685747226065,0.014242212367362549,0.03116933936596637,0.01691918066754508,0.00947862624824046,0.020766401623753816,0.02484578628977619,0.4764150936569781
5,0.014938138678991672,0.5961208465147251,0.4185057548820587,0.09951628636923047,0.006605022844020274,0.01490256640963118,0.031965289690493906,0.0004012132666695504,0.005632058815108346
6,0.02198303400098152,0.869353726803387,0.2781182220617431,0.03551181441638416,0.013535865449550516,0.011314007208775751,0.012928810494207387,0.006534475644265111,0.002220414590444598
7,0.01893561577164635,0.780248692421852,0.1818780779500681,0.08995061033180148,0.03209494219867531,0.008198517182835659,0.004647945733991112,0.0004022766608809931,0.03925829042998005
8,0.0204172236896989,0.7834264353995943,0.2984658326896213,0.057841135186785714,0.01542980733643552,0.0037684692109023706,0.013379244191185403,0.002546234777842081,0.009476397837359304
9,0.017488594776253807,0.3918068838711303,0.6037629815760813,0.07289681255549649,0.004521878592185288,0.0013809808118352936,0.09028781197618749,0.005450888838037909,0.0038107493019170578
10,0.023617024595719606,0.6902281323310835,0.2823604450250841,0.05125792891341418,0.020321954543551957,0.0015290695977069589,0.01378430948794005,0.008102137848571766,0.015010052101160791
11,0.03751888365731795,0.020478978815579772,0.0013524077111948013,0.04281521921210766,0.006270410031134817,0.9569274933878414,0.02595712051649249,0.0009984843906410855,0.568038959814565
12,0.06013328745627077,0.009770184096074172,0.019001318909907635,0.01177689802333501,0.015097102930185034,0.003881131724385346,0.06397807040362356,0.8887244821589521,0.13200850183602722
13,0.018838924614520157,0.4228479167385045,0.5058800152536239,0.024629874381034547,0.011868533979496781,0.024369823586187757,0.02512962303093249,0.09091200589480698,0.00011386401048994628
14,0.05038608135118882,0.007960569439591147,0.040079161018746146,0.009118462888358589,0.002022669744734993,0.03987765453711092,0.3795512009206572,0.8957010789580817,0.007695645482534582
15,0.01651065466100025,0.06500048963388286,0.056025931122701565,0.04151980084569341,0.9521632971131097,0.0200121223870099,2.4609998209217773e-06,0.05854125664580145,0.012496387209895482
16,0.03669369936642252,0.15104396641086232,0.05279812532737279,0.044411602248644697,0.00032078460043475634,0.14254301606035402,0.7401948652361618,0.004772677185382191,0.05918575194820324
17,0.03196243682767629,0.01623580345846469,0.006725388940507608,0.034619699430878656,0.007092020827940747,0.9215549861854364,0.03161612788488053,0.006809356422796621,0.06105716746293037
18,0.024617861130012304,0.4301616264113761,0.12949725198858444,0.04596816459097292,0.016854530130509915,0.026599087309921998,0.014793134373948226,0.00683131297206986,0.01307231074096715
19,0.038058203169774,0.4265667654050719,0.09480706608155214,0.02306644322199974,0.014511040960311871,0.003517768823883069,0.029768289937905427,0.11586578655037277,0.024337871417776828
20,0.020581445391152427,0.6608758193248829,0.32464669427440956,0.07012042607352918,0.005523380535904021,0.004033518379359096,0.050634154268677685,0.0016421830362137579,0.014417584252540847
21,0.030878621734110545,0.015796845978727,0.0023486017919944198,0.03152856712004635,0.029987381092729682,0.9762941908358836,0.0038100270133660423,0.00443310680144912,0.10611172594332295
22,0.027748711436531057,0.02294166116508812,0.00705076144348409,0.028241949278123988,0.0056653956601871,0.9910749450129405,0.02685995942551963,0.0050171982426569965,0.009807706165418815
23,0.019087182244227712,0.4251979531918205,0.46318232379613666,0.025225457196734878,0.017273366684133692,0.025904981527893937,0.015834890064806963,0.08596649899864105,0.00014535795282411161
24,0.0421225227522966,0.02267808872391598,0.08713219898531743,0.014151084759428641,0.0038304878720833214,0.015356672148578084,0.23144783400734517,0.726148734026163,0.006112201113866394
25,0.01751463153866959,0.025797545405439763,0.009865351977681503,0.0336955572501321,0.03799636082762228,0.9939124900621713,0.0014603165168275785,0.001958926845491346,0.003286384724129966
26,0.017631752447827706,0.7219933250744603,0.1895747479111158,0.1038575936186301,0.0391681386417636,0.010875111302160186,0.003726905149385079,0.0002901424090926843,0.03893288459692408
27,0.06695076697231528,0.05702528837657523,0.0017574595644666176,0.010990776441746295,0.007444239548255717,0.32010802231225943,0.038162222627222374,0.17715811226540573,0.39182880805283116
28,0.04059286481249506,0.5947670092251262,0.06561056958976696,0.028640743993769518,0.004040042584826904,0.00837575058533767,0.10423848283012707,0.022829048688223018,0.0590252795053579
29,0.05077678794515733,0.04293040353353677,0.05853986396164781,0.03113486740326764,7.308275254646799e-05,0.04082418008252251,0.9724796934192436,0.05156604658613577,0.08554512312924036
30,0.01896218533103564,0.5990263395318006,0.545581691534812,0.05434100057403722,0.013243920555967306,0.000787220359915316,0.024579817254367954,0.011976088251840603,0.003393892644024272
31,0.023800176757929538,0.01670411116030229,0.00587558940218784,0.0251659347302416,0.011920053296880636,0.9970734950546201,0.008257046704710572,0.0052482340655112016,0.004324779451507877
32,0.04778521454569564,0.014978767928705339,0.05558744589865676,0.009019429972824407,0.01558581937763366,0.008137818002737477,0.054565102244813764,0.9465839774632571,0.0067521274107835766
33,0.018240809554344786,0.09401128280674102,0.06074208972587289,0.03887926091830855,0.8727726778344251,0.019156981125756638,9.13951920691445e-06,0.05463265140781335,0.012612016939728668
