id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.043109937527941504,0.2597387206887524,0.12882807187441708,0.05080436032837078,0.050883584003755145,0.22855389296454343,0.05201950195752211,0.1352100382554635,0.08047358028507252
2,0.043113945444583364,0.25974503228928014,0.12883479514022028,0.050808785196571706,0.050888012915926956,0.22856061535459724,0.05202398834004013,0.1352168385274196,0.08047922973688193
3,0.04310555286696206,0.25973181526968203,0.12882071628010133,0.050799519490201915,0.05087873874114424,0.2285465381452874,0.05201459381749831,0.13520259839661578,0.0804673996245727
4,0.04310632812911612,0.2597330362731054,0.12882201686587166,0.050800375412557025,0.05087959544582093,0.22854783860793595,0.05201546164004623,0.13520391388290043,0.08046849245376474
5,0.043103412879374824,0.2597284447948783,0.1288171261625564,0.050797156847534705,0.05087637393894563,0.2285429483365666,0.05201219832536587,0.1351989671452193,0.08046438301667774
6,0.043105778973522406,0.2597321713792428,0.12882109559936286,0.05079976912155918,0.05087898860066816,0.2285469174292579,0.05201484691958515,0.13520298206170508,0.08046771835065386
7,0.04310580587187258,0.2597322137430627,0.12882114072431644,0.050799798818487577,0.0508790183247398,0.2285469625499793,0.05201487702940145,0.13520302770364845,0.08046775626728495
8,0.04310104040296676,0.25972470799719644,0.12881314591438994,0.05079453751738023,0.0508737522145494,0.22853896837751392,0.05200954257546152,0.13519494128864748,0.08046103863714862
9,0.04310073480847934,0.2597242266551576,0.12881263321807657,0.05079420012538316,0.05087341451414677,0.22853845571436887,0.05200920049218545,0.13519442271715565,0.08046060784998162
10,0.04310316013940827,0.2597280467214217,0.12881670215159646,0.05079687781070123,0.050876094647058445,0.22854252435907144,0.05201191540881113,0.13519853827588313,0.08046402674217876
11,0.04310403230599351,0.25972942040368135,0.1288181653429138,0.050797840723240076,0.050877058439743224,0.22854398743221943,0.05201289170959247,0.13520001823241543,0.08046525618809393
12,0.04311383749096027,0.25974486229174654,0.1288346140523082,0.050808666012685945,0.05088789362312038,0.22856043429236714,0.05202386749931966,0.13521665536556574,0.08047907757018018
13,0.04310909304323488,0.25973739074949576,0.12882665521635073,0.0508034279866547,0.05088265080991994,0.2285524764706228,0.05201855665390565,0.13520860536967588,0.08047238990426464
14,0.04310420588855743,0.25972969379757316,0.12881845655222668,0.05079803236631803,0.05087725025799019,0.22854427861711057,0.05201308601723378,0.13520031277831998,0.08046550087722712
15,0.04311078300946368,0.25974005217735263,0.12882949019143325,0.050805293769358446,0.05088451829785466,0.22855531111011396,0.05202044837550862,0.1352114728185871,0.0804747720647744
16,0.043111707840397646,0.2597415086042044,0.12883104160394843,0.050806314813423736,0.05088554027508218,0.2285568623269512,0.05202148361424807,0.13521304200104467,0.0804760756872524
17,0.04311204049833711,0.25974203246904165,0.12883159963686486,0.05080668207847099,0.05088590787578032,0.22855742028740272,0.052021855985003106,0.13521360642551233,0.08047654459315695
18,0.04310540886433214,0.2597315884700434,0.12882047469895083,0.05079936050506485,0.050878579610692025,0.228546296586348,0.05201443262191726,0.13520235404766795,0.08046719663423837
19,0.04310320139941053,0.25972811170735793,0.12881677137180678,0.05079692336369574,0.050876140241690744,0.22854259357386195,0.052011961595174516,0.1351986082892319,0.0804640849043144
20,0.04310142683510667,0.25972531666282744,0.1288137942296693,0.05079496415806056,0.05087417924521403,0.22853961664952055,0.05200997514834778,0.13519559703309814,0.08046158337750992
21,0.0431069642399602,0.2597340381065231,0.12882308400200457,0.050801077705169104,0.05088029838032798,0.22854890563858027,0.05201617369676657,0.1352049932445809,0.08046938912783803
22,0.04310589431033927,0.25973235302994496,0.12882128908951873,0.05079989645832602,0.050879116053822275,0.22854711090121593,0.052014976026763374,0.13520317776864385,0.08046788093245978
23,0.043109488253706814,0.259738013150432,0.12882731819993,0.050803864313491404,0.05088308753554158,0.22855313937826663,0.05201899904680825,0.13520927594776339,0.08047294699145535
24,0.04310623668535019,0.25973289225413676,0.1288218634596844,0.05080027445480907,0.050879494395797135,0.22854768521658217,0.05201535927865492,0.1352037587192005,0.08046836355258521
25,0.04311380524839025,0.25974481151842166,0.12883455996663648,0.05080863041596303,0.0508878579938659,0.22856038021434333,0.052023831407748314,0.13521660066046629,0.08047903212244512
26,0.04310910240234671,0.259737405488833,0.12882667091672084,0.05080343831946007,0.05088266115216912,0.22855249216921275,0.05201856713036413,0.135208621249896,0.08047240309684901
27,0.043105670733135204,0.2597320009047758,0.12882091401402132,0.05079964961953231,0.050878868989414745,0.22854673586087407,0.05201472575607304,0.13520279839596155,0.08046756577205616
28,0.043103222055397496,0.2597281442412363,0.12881680602549533,0.050796946168881474,0.05087616306772154,0.22854262822483087,0.052011984717443366,0.1351986433399886,0.08046411402200766
29,0.04310788366780738,0.2597354861253712,0.12882462641595546,0.050802092790189615,0.05088131439312353,0.2285504478929452,0.05201720289452355,0.13520655332843848,0.08047068516478689
30,0.043103267245129945,0.2597282154165512,0.12881688183839884,0.05079699606047899,0.05087621300492251,0.22854270403176974,0.052012035302732865,0.13519872002156846,0.08046417772365978
31,0.04311612625907741,0.25974846640614857,0.12883845332357907,0.050811192873749224,0.05089042279341315,0.22856427299432822,0.052026429486897445,0.13522053860462316,0.08048230369583684
32,0.043113063264745705,0.2597436430866785,0.12883331531227224,0.05080781124421683,0.0508870380734817,0.22855913573312156,0.05202300084819915,0.13521534175118224,0.08047798625182888
33,0.04310618371529887,0.259732808829071,0.1288217745969827,0.05080021597364695,0.050879435861182876,0.22854759636243488,0.05201529998441208,0.1352036688384315,0.08046828888478182
34,0.0431069381293357,0.25973399698420757,0.12882304019910903,0.0508010488779765,0.05088026952678751,0.2285488618400939,0.05201614446878606,0.1352049489398683,0.08046935232186912
35,0.043107283252460604,0.2597345405261975,0.12882361917283486,0.05080142990786288,0.05088065090493221,0.2285494407549918,0.05201653079616232,0.13520553454641523,0.08046983881266606
36,0.04310778305193734,0.2597353276653136,0.12882445762552824,0.05080198170632738,0.05088120320773278,0.2285502791203917,0.05201709026627198,0.13520638260438236,0.08047054333576106
37,0.04311356182387117,0.2597444281896976,0.12883415163074222,0.050808361668247204,0.050887589000543576,0.2285599719358558,0.05202355892402326,0.1352161876479884,0.08047868900145827
38,0.04310998469976177,0.2597387949768309,0.12882815100670908,0.05080441240773295,0.050883636130715136,0.22855397208745729,0.05201955476091322,0.1352101182941923,0.08047364677801759
39,0.043106336773910264,0.2597330498881745,0.12882203136838205,0.050800384956771034,0.0508796049987584,0.22854785310903972,0.052015471316956025,0.1352039285515599,0.08046850463965621
40,0.043108390496844645,0.25973628432662976,0.128825476655609,0.05080265234903297,0.05088187446339063,0.2285512980410326,0.05201777023282554,0.13520741330813235,0.08047139959416988
41,0.04310900527812584,0.25973725253117874,0.12882650798598722,0.05080333109072265,0.050882553825428625,0.22855232925691168,0.052018458410865324,0.13520845645276328,0.08047226619071378
42,0.04311481557119134,0.2597464024893302,0.128836254735131,0.050809745840475644,0.05088897443774599,0.22856207473827544,0.05202496233822512,0.13521831483823485,0.08048045622556158
43,0.04310319927655322,0.25972810836378507,0.12881676781037696,0.05079692101996095,0.05087613789581358,0.2285425900127114,0.05201195921885234,0.13519860468699468,0.08046408191183038
44,0.04310743828773364,0.2597347846935419,0.12882387925712077,0.050801601073005985,0.050880822226518324,0.2285497008124656,0.05201670434101852,0.1352057976102373,0.08047005735240376
45,0.043106537415985115,0.2597333658876629,0.1288223679652266,0.05080060647397173,0.05087982671842639,0.22854818967302834,0.05201569591396343,0.13520426900463162,0.08046878746894659
46,0.043105362510621664,0.2597315154642725,0.12882039693513156,0.050799309328554185,0.05087852838740512,0.2285462188296344,0.05201438073387481,0.1352022753929042,0.08046713129264897
47,0.043112278177695834,0.2597424067610608,0.1288319983421771,0.05080694448399674,0.0508861705211226,0.22855781894026583,0.05202212203846532,0.1352140096974238,0.08047687961915635
48,0.043102227603908555,0.25972657793259907,0.12881513766668773,0.05079584824659737,0.05087506414187184,0.2285409599921385,0.05201087152953094,0.13519695586441285,0.0804627121901625
49,0.04310313789657714,0.25972801168817,0.12881666483569962,0.050796853253562105,0.05087607006747282,0.22854248704608926,0.05201189051022936,0.135198500532413,0.08046399538758002
50,0.04311132510833931,0.2597409058794531,0.1288303995692758,0.05080589226470193,0.0508851173401824,0.22855622037428966,0.0520210551912312,0.13521239261257006,0.08047553619699342
51,0.043105289416010426,0.25973140034222086,0.12882027431021456,0.05079922862891943,0.05087844761400927,0.2285460962158789,0.052014298912232665,0.13520215136306268,0.08046702825624069
52,0.043112483997685275,0.25974273088036454,0.12883234360279366,0.05080717171569184,0.05088639796048756,0.22855816415500982,0.05202235242910182,0.13521435891246794,0.0804771697367069
53,0.0431038793828365,0.2597291795478,0.12881790879221633,0.0507976718890472,0.050876889451229125,0.2285437309027886,0.05201272052795949,0.13519975874221307,0.08046504062109472
54,0.043101751058545024,0.2597258273408113,0.1288143381755822,0.050795322116977855,0.05087453753133311,0.22854016055798032,0.05201033808445895,0.1351961472120938,0.08046204042335961
55,0.04310333327418839,0.2597283194143847,0.12881699261249047,0.050797068959669504,0.05087628597074662,0.2285428147971095,0.05201210921551175,0.1351988320649241,0.08046427080141096
56,0.043109847592527825,0.2597385790546715,0.1288279210046656,0.05080426103647462,0.05088348462111114,0.2285537421126106,0.05201940128522697,0.13520988565753858,0.08047345351292332
57,0.043111572115696335,0.2597412948660263,0.12883081392548956,0.05080616496893958,0.050885390293651626,0.22855663467774176,0.052021331686622194,0.13521281171479363,0.08047588437299767
58,0.043107822251630436,0.259735389400993,0.12882452338588182,0.050802024984326344,0.050881246525287006,0.22855034487379378,0.05201713414596159,0.13520644911807428,0.08047059859200774
59,0.04310708937631562,0.25973423518681893,0.12882329392919833,0.050801215860784246,0.050880436662216436,0.22854911554454838,0.05201631377317336,0.1352052055767452,0.08046956552203587
60,0.04310433863109311,0.25972990286751885,0.12881867924623608,0.05079817892010412,0.050877396945731616,0.228544501292242,0.05201323460866631,0.13520053802387516,0.08046568799639718
61,0.043106628993062134,0.25973351011579887,0.12882252159454577,0.05080070757885255,0.050879927915717056,0.22854834328721843,0.0520157984245262,0.13520442439399602,0.08046891655780482
62,0.04310902550512074,0.25973728438601196,0.1288265419177962,0.05080335342207561,0.05088257617719155,0.22855236318488983,0.052018481052682974,0.13520849077326755,0.08047229470265782
63,0.04310624946608328,0.25973291238311225,0.1288218849006691,0.05080028856527464,0.05087950851915971,0.22854770665549864,0.05201537358530229,0.1352037804058264,0.08046838156859706
64,0.04310771985572733,0.25973522813737615,0.12882435160920158,0.05080191193522676,0.050881133372862604,0.22855017311523995,0.05201701952514845,0.13520627537354965,0.080470454253776
65,0.043109390467402066,0.25973785915116554,0.12882715415921664,0.050803756353854666,0.05088297947723438,0.2285529753564865,0.05201888958625853,0.13520911002796848,0.08047280915237533
66,0.04310581469883088,0.25973222764516246,0.12882115553251114,0.050799808563826564,0.050879028078986185,0.22854697735678353,0.052014886910233635,0.13520304268149824,0.08046776870999921
67,0.043110175719432924,0.2597390958016335,0.1288284714481164,0.05080462330018277,0.050883847215909606,0.22855429249066192,0.05201976858527201,0.13521044240614072,0.08047391603731409
68,0.043109080442118884,0.2597373709044357,0.12882663407735662,0.05080341407455656,0.05088263688510665,0.2285524553340244,0.05201854254839292,0.13520858398853144,0.08047237214175675
69,0.04311201829257053,0.25974199749982557,0.12883156238680724,0.0508066575625977,0.05088588333750152,0.2285573830422167,0.052021831128311796,0.13521356874880605,0.08047651329252085
