7894	INTENSITY/STRENGTH	57.836735
7894	VALENCE/PLEASANTNESS	51.577778
7894	BAKERY	10.911111
7894	SWEET	31.244444
7894	FRUIT	12.488889
7894	FISH	0.0
7894	GARLIC	0.022222
7894	SPICES	3.822222
7894	COLD	1.755556
7894	SOUR	11.2
7894	BURNT	1.022222
7894	ACID	1.955556
7894	WARM	8.644444
7894	MUSKY	8.755556
7894	SWEATY	4.866667
7894	AMMONIA/URINOUS	1.533333
7894	DECAYED	5.533333
7894	WOOD	1.933333
7894	GRASS	1.511111
7894	FLOWER	5.044444
7894	CHEMICAL	10.266667
6505	INTENSITY/STRENGTH	7.102041
6505	VALENCE/PLEASANTNESS	44.789474
6505	BAKERY	0.052632
6505	SWEET	3.894737
6505	FRUIT	0.263158
6505	FISH	0.052632
6505	GARLIC	3.421053
6505	SPICES	3.052632
6505	COLD	0.684211
6505	SOUR	13.842105
6505	BURNT	2.0
6505	ACID	6.263158
6505	WARM	8.736842
6505	MUSKY	7.315789
6505	SWEATY	1.0
6505	AMMONIA/URINOUS	5.684211
6505	DECAYED	6.947368
6505	WOOD	1.947368
6505	GRASS	3.105263
6505	FLOWER	0.052632
6505	CHEMICAL	11.315789
9862	INTENSITY/STRENGTH	4.836735
9862	VALENCE/PLEASANTNESS	14.857143
9862	BAKERY	0.122449
9862	SWEET	2.040816
9862	FRUIT	0.0
9862	FISH	0.3
9862	GARLIC	0.355556
9862	SPICES	0.75
9862	COLD	1.588235
9862	SOUR	3.470588
9862	BURNT	1.514286
9862	ACID	0.588235
9862	WARM	2.4
9862	MUSKY	5.133333
9862	SWEATY	1.294118
9862	AMMONIA/URINOUS	0.941176
9862	DECAYED	0.571429
9862	WOOD	0.72973
9862	GRASS	0.469388
9862	FLOWER	0.979592
9862	CHEMICAL	5.588235
241	INTENSITY/STRENGTH	16.0
241	VALENCE/PLEASANTNESS	35.972222
241	BAKERY	3.346154
241	SWEET	4.333333
241	FRUIT	0.0
241	FISH	0.0
241	GARLIC	1.698925
241	SPICES	3.333333
241	COLD	0.2
241	SOUR	5.0
241	BURNT	1.769231
241	ACID	1.375
241	WARM	2.633333
241	MUSKY	6.4
241	SWEATY	0.807692
